date,sku,units,selling_price,in_stock,promotion_id,opening_stock,received_units
2025-11-21,84029G,20,3.39,true,,122,0
2025-11-22,84029G,22,3.39,true,,102,270
2025-11-23,84029G,22,3.39,true,,350,0
2025-11-24,84029G,16,3.39,true,,328,0
2025-11-25,84029G,19,3.39,true,,312,0
2025-11-26,84029G,18,3.39,true,,293,0
2025-11-27,84029G,18,3.39,true,,275,0
2025-11-28,84029G,19,3.39,true,,257,0
2025-11-29,84029G,22,3.39,true,,238,0
2025-11-30,84029G,21,3.39,true,,216,0
2025-12-01,84029G,18,3.39,true,,195,0
2025-12-02,84029G,17,3.39,true,,177,0
2025-12-03,84029G,19,3.39,true,,160,0
2025-12-04,84029G,19,3.39,true,,141,0
2025-12-05,84029G,20,3.39,true,,122,0
2025-12-06,84029G,23,3.39,true,,102,271
2025-12-07,84029G,22,3.39,true,,350,0
2025-12-08,84029G,17,3.39,true,,328,0
2025-12-09,84029G,17,3.39,true,,311,0
2025-12-10,84029G,17,3.39,true,,294,0
2025-12-11,84029G,19,3.39,true,,277,0
2025-12-12,84029G,19,3.39,true,,258,0
2025-12-13,84029G,23,3.39,true,,239,0
2025-12-14,84029G,22,3.39,true,,216,0
2025-12-15,84029G,17,3.39,true,,194,0
2025-12-16,84029G,18,3.39,true,,177,0
2025-12-17,84029G,19,3.39,true,,159,0
2025-12-18,84029G,19,3.39,true,,140,0
2025-12-19,84029G,19,3.39,true,,121,0
2025-12-20,84029G,22,3.39,true,,102,271
2025-12-21,84029G,21,3.39,true,,351,0
2025-12-22,84029G,18,3.39,true,,330,0
2025-12-23,84029G,17,3.39,true,,312,0
2025-12-24,84029G,18,3.39,true,,295,0
2025-12-25,84029G,18,3.39,true,,277,0
2025-12-26,84029G,20,3.39,true,,259,0
2025-12-27,84029G,22,3.39,true,,239,0
2025-12-28,84029G,22,3.39,true,,217,0
2025-12-29,84029G,16,3.39,true,,195,0
2025-12-30,84029G,18,3.39,true,,179,0
2025-12-31,84029G,19,3.39,true,,161,0
2026-01-01,84029G,20,3.39,true,,142,0
2026-01-02,84029G,20,3.39,true,,122,0
2026-01-03,84029G,22,3.39,true,,102,266
2026-01-04,84029G,22,3.39,true,,346,0
2026-01-05,84029G,16,3.39,true,,324,0
2026-01-06,84029G,18,3.39,true,,308,0
2026-01-07,84029G,18,3.39,true,,290,0
2026-01-08,84029G,18,3.39,true,,272,0
2026-01-09,84029G,21,3.39,true,,254,0
2026-01-10,84029G,23,3.39,true,,233,0
2026-01-11,84029G,20,3.39,true,,210,0
2026-01-12,84029G,17,3.39,true,,190,0
2026-01-13,84029G,17,3.39,true,,173,0
2026-01-14,84029G,17,3.39,true,,156,0
2026-01-15,84029G,18,3.39,true,,139,0
2026-01-16,84029G,19,3.39,true,,121,0
2026-01-17,84029G,23,3.39,true,,102,272
2026-01-18,84029G,22,3.39,true,,351,0
2026-01-19,84029G,16,3.39,true,,329,0
2026-01-20,84029G,18,3.39,true,,313,0
2026-01-21,84029G,17,3.39,true,,295,0
2026-01-22,84029G,19,3.39,true,,278,0
2026-01-23,84029G,20,3.39,true,,259,0
2026-01-24,84029G,23,3.39,true,,239,0
2026-01-25,84029G,22,3.39,true,,216,0
2026-01-26,84029G,17,3.39,true,,194,0
2026-01-27,84029G,17,3.39,true,,177,0
2026-01-28,84029G,18,3.39,true,,160,0
2026-01-29,84029G,19,3.39,true,,142,0
2026-01-30,84029G,21,3.39,true,,123,0
2026-01-31,84029G,23,3.39,true,,102,270
2026-02-01,84029G,22,3.39,true,,349,0
2026-02-02,84029G,17,3.39,true,,327,0
2026-02-03,84029G,18,3.39,true,,310,0
2026-02-04,84029G,17,3.39,true,,292,0
2026-02-05,84029G,19,3.39,true,,275,0
2026-02-06,84029G,19,3.39,true,,256,0
2026-02-07,84029G,23,3.39,true,,237,0
2026-02-08,84029G,21,3.39,true,,214,0
2026-02-09,84029G,16,3.39,true,,193,0
2026-02-10,84029G,18,3.39,true,,177,0
2026-02-11,84029G,18,3.39,true,,159,0
2026-02-12,84029G,19,3.39,true,,141,0
2026-02-13,84029G,20,3.39,true,,122,0
2026-02-14,84029G,21,3.39,true,,102,253
2026-02-15,84029G,20,3.39,true,,334,0
2026-02-16,84029G,15,3.39,true,,314,0
2026-02-17,84029G,16,3.39,true,,299,0
2026-02-18,84029G,17,3.39,true,,283,0
2026-02-19,84029G,17,3.39,true,,266,0
2026-02-20,84029G,19,3.39,true,,249,0
2026-02-21,84029G,23,3.39,true,,230,0
2026-02-22,84029G,21,3.39,true,,207,0
2026-02-23,84029G,16,3.39,true,,186,0
2026-02-24,84029G,16,3.39,true,,170,0
2026-02-25,84029G,17,3.39,true,,154,0
2026-02-26,84029G,17,3.39,true,,137,0
2026-02-27,84029G,18,3.39,true,,120,0
2026-02-28,84029G,21,3.39,true,,102,251
2026-03-01,84029G,20,3.39,true,,332,0
2026-03-02,84029G,16,3.39,true,,312,0
2026-03-03,84029G,16,3.39,true,,296,0
2026-03-04,84029G,17,3.39,true,,280,0
2026-03-05,84029G,16,3.39,true,,263,0
2026-03-06,84029G,19,3.39,true,,247,0
2026-03-07,84029G,21,3.39,true,,228,0
2026-03-08,84029G,20,3.39,true,,207,0
2026-03-09,84029G,17,3.39,true,,187,0
2026-03-10,84029G,17,3.39,true,,170,0
2026-03-11,84029G,16,3.39,true,,153,0
2026-03-12,84029G,18,3.39,true,,137,0
2026-03-13,84029G,17,3.39,true,,119,0
2026-03-14,84029G,22,3.39,true,,102,252
2026-03-15,84029G,21,3.39,true,,332,0
2026-03-16,84029G,16,3.39,true,,311,0
2026-03-17,84029G,17,3.39,true,,295,0
2026-03-18,84029G,16,3.39,true,,278,0
2026-03-19,84029G,18,3.39,true,,262,0
2026-03-20,84029G,19,3.39,true,,244,0
2026-03-21,84029G,20,3.39,true,,225,0
2026-03-22,84029G,19,3.39,true,,205,0
2026-03-23,84029G,15,3.39,true,,186,0
2026-03-24,84029G,16,3.39,true,,171,0
2026-03-25,84029G,17,3.39,true,,155,0
2026-03-26,84029G,18,3.39,true,,138,0
2026-03-27,84029G,18,3.39,true,,120,0
2026-03-28,84029G,20,3.39,true,,102,251
2026-03-29,84029G,21,3.39,true,,333,0
2026-03-30,84029G,16,3.39,true,,312,0
2026-03-31,84029G,16,3.39,true,,296,0
2026-04-01,84029G,18,3.39,true,,280,0
2026-04-02,84029G,18,3.39,true,,262,0
2026-04-03,84029G,17,3.39,true,,244,0
2026-04-04,84029G,20,3.39,true,,227,0
2026-04-05,84029G,20,3.39,true,,207,0
2026-04-06,84029G,15,3.39,true,,187,0
2026-04-07,84029G,16,3.39,true,,172,0
2026-04-08,84029G,18,3.39,true,,156,0
2026-04-09,84029G,18,3.39,true,,138,0
2026-04-10,84029G,18,3.39,true,,120,0
2026-04-11,84029G,21,3.39,true,,102,245
2026-04-12,84029G,21,3.39,true,,326,0
2026-04-13,84029G,15,3.39,true,,305,0
2026-04-14,84029G,16,3.39,true,,290,0
2026-04-15,84029G,17,3.39,true,,274,0
2026-04-16,84029G,17,3.39,true,,257,0
2026-04-17,84029G,18,3.39,true,,240,0
2026-04-18,84029G,19,3.39,true,,222,0
2026-04-19,84029G,18,3.39,true,,203,0
2026-04-20,84029G,16,3.39,true,,185,0
2026-04-21,84029G,17,3.39,true,,169,0
2026-04-22,84029G,16,3.39,true,,152,0
2026-04-23,84029G,17,3.39,true,,136,0
2026-04-24,84029G,17,3.39,true,,119,0
2026-04-25,84029G,20,3.39,true,,102,242
2026-04-26,84029G,19,3.39,true,,324,0
2026-04-27,84029G,16,3.39,true,,305,0
2026-04-28,84029G,16,3.39,true,,289,0
2026-04-29,84029G,17,3.39,true,,273,0
2026-04-30,84029G,18,3.39,true,,256,0
2026-05-01,84029G,17,3.39,true,,238,0
2026-05-02,84029G,21,3.39,true,,221,0
2026-05-03,84029G,18,3.39,true,,200,0
2026-05-04,84029G,16,3.39,true,,182,0
2026-05-05,84029G,15,3.39,true,,166,0
2026-05-06,84029G,15,3.39,true,,151,0
2026-05-07,84029G,16,3.39,true,,136,0
2026-05-08,84029G,18,3.39,true,,120,0
2026-05-09,84029G,20,3.39,true,,102,236
2026-05-10,84029G,18,3.39,true,,318,0
2026-05-11,84029G,16,3.39,true,,300,0
2026-05-12,84029G,15,3.39,true,,284,0
2026-05-13,84029G,16,3.39,true,,269,0
2026-05-14,84029G,15,3.39,true,,253,0
2026-05-15,84029G,18,3.39,true,,238,0
2026-05-16,84029G,19,3.39,true,,220,0
2026-05-17,84029G,18,3.39,true,,201,0
2026-05-18,84029G,15,3.39,true,,183,0
2026-05-19,84029G,16,3.39,true,,168,0
2026-05-20,84029G,16,3.39,true,,152,0
2026-05-21,84029G,15,3.39,true,,136,0
2026-05-22,84029G,19,3.39,true,,121,0
2026-05-23,84029G,19,3.39,true,,102,234
2026-05-24,84029G,19,3.39,true,,317,0
2026-05-25,84029G,14,3.39,true,,298,0
2026-05-26,84029G,15,3.39,true,,284,0
2026-05-27,84029G,15,3.39,true,,269,0
2026-05-28,84029G,16,3.39,true,,254,0
2026-05-29,84029G,16,3.39,true,,238,0
2026-05-30,84029G,19,3.39,true,,222,0
2026-05-31,84029G,18,3.39,true,,203,0
2026-06-01,84029G,16,3.39,true,,185,0
2026-06-02,84029G,16,3.39,true,,169,0
2026-06-03,84029G,16,3.39,true,,153,0
2026-06-04,84029G,18,3.39,true,,137,0
2026-06-05,84029G,17,3.39,true,,119,0
2026-06-06,84029G,20,3.39,true,,102,241
2026-06-07,84029G,19,3.39,true,,323,0
2026-06-08,84029G,14,3.39,true,,304,0
2026-06-09,84029G,16,3.39,true,,290,0
2026-06-10,84029G,16,3.39,true,,274,0
2026-06-11,84029G,16,3.39,true,,258,0
2026-06-12,84029G,17,3.39,true,,242,0
2026-06-13,84029G,21,3.39,true,,225,0
2026-06-14,84029G,19,3.39,true,,204,0
2026-06-15,84029G,16,3.39,true,,185,0
2026-06-16,84029G,16,3.39,true,,169,0
2026-06-17,84029G,17,3.39,true,,153,0
2026-06-18,84029G,18,3.39,true,,136,0
2026-06-19,84029G,16,3.39,true,,118,0
2026-06-20,84029G,19,3.39,true,,102,234
2026-06-21,84029G,19,3.39,true,,317,0
2026-06-22,84029G,15,3.39,true,,298,0
2026-06-23,84029G,14,3.39,true,,283,0
2026-06-24,84029G,17,3.39,true,,269,0
2026-06-25,84029G,16,3.39,true,,252,0
2026-06-26,84029G,16,3.39,true,,236,0
2026-06-27,84029G,21,3.39,true,,220,0
2026-06-28,84029G,19,3.39,true,,199,0
2026-06-29,84029G,14,3.39,true,,180,0
2026-06-30,84029G,15,3.39,true,,166,0
2026-07-01,84029G,16,3.39,true,,151,0
2026-07-02,84029G,17,3.39,true,,135,0
2026-07-03,84029G,16,3.39,true,,118,0
2026-07-04,84029G,19,3.39,true,,102,237
2026-07-05,84029G,18,3.39,true,,320,0
2026-07-06,84029G,16,3.39,true,,302,0
2026-07-07,84029G,16,3.39,true,,286,0
2026-07-08,84029G,17,3.39,true,,270,0
2026-07-09,84029G,15,3.39,true,,253,0
2026-07-10,84029G,16,3.39,true,,238,0
2026-07-11,84029G,20,3.39,true,,222,0
2026-07-12,84029G,19,3.39,true,,202,0
2026-07-13,84029G,14,3.39,true,,183,0
2026-07-14,84029G,16,3.39,true,,169,0
2026-07-15,84029G,15,3.39,true,,153,0
2026-07-16,84029G,18,3.39,true,,138,0
2026-07-17,84029G,18,3.39,true,,120,0
2026-07-18,84029G,21,3.39,true,,102,241
2026-07-19,84029G,19,3.39,true,,322,0
2026-07-20,84029G,16,3.39,true,,303,0
2026-07-21,84029G,15,3.39,true,,287,0
2026-07-22,84029G,15,3.39,true,,272,0
2026-07-23,84029G,16,3.39,true,,257,0
2026-07-24,84029G,18,3.39,true,,241,0
2026-07-25,84029G,19,3.39,true,,223,0
2026-07-26,84029G,20,3.39,true,,204,0
2026-07-27,84029G,15,3.39,true,,184,0
2026-07-28,84029G,16,3.39,true,,169,0
2026-07-29,84029G,16,3.39,true,,153,0
2026-07-30,84029G,18,3.39,true,,137,0
2026-07-31,84029G,17,3.39,true,,119,0
2026-08-01,84029G,20,3.39,true,,102,242
2026-08-02,84029G,19,3.39,true,,324,0
2026-08-03,84029G,14,3.39,true,,305,0
2026-08-04,84029G,15,3.39,true,,291,0
2026-08-05,84029G,17,3.39,true,,276,0
2026-08-06,84029G,16,3.39,true,,259,0
2026-08-07,84029G,18,3.39,true,,243,0
2026-08-08,84029G,21,3.39,true,,225,0
2026-08-09,84029G,19,3.39,true,,204,0
2026-08-10,84029G,16,3.39,true,,185,0
2026-08-11,84029G,16,3.39,true,,169,0
2026-08-12,84029G,16,3.39,true,,153,0
2026-08-13,84029G,17,3.39,true,,137,0
2026-08-14,84029G,18,3.39,true,,120,0
2026-08-15,84029G,21,3.39,true,,102,161
2026-08-16,84029G,19,3.39,true,,242,0
2026-08-17,84029G,16,3.39,true,,223,0
2026-08-18,84029G,15,3.39,true,,207,0
2026-08-19,84029G,16,3.39,true,,192,0
2026-08-20,84029G,17,3.39,true,,176,0
2026-08-21,84029G,18,3.39,true,,159,0
2026-08-22,84029G,20,3.39,true,,141,0
2026-08-23,84029G,19,3.39,true,,121,0
2026-08-24,84029G,15,3.39,true,,102,385
2026-08-25,84029G,17,3.39,true,,472,0
2026-08-26,84029G,17,3.39,true,,455,0
2026-08-27,84029G,16,3.39,true,,438,0
2026-08-28,84029G,18,3.39,true,,422,0
2026-08-29,84029G,21,3.39,true,,404,0
2026-08-30,84029G,19,3.39,true,,383,0
2026-08-31,84029G,16,3.39,true,,364,0
2026-09-01,84029G,17,3.39,true,,348,0
2026-09-02,84029G,18,3.39,true,,331,0
2026-09-03,84029G,17,3.39,true,,313,0
2026-09-04,84029G,20,3.39,true,,296,0
2026-09-05,84029G,22,3.39,true,,276,0
2026-09-06,84029G,20,3.39,true,,254,0
2026-09-07,84029G,16,3.39,true,,234,0
2026-09-08,84029G,17,3.39,true,,218,0
2026-09-09,84029G,17,3.39,true,,201,0
2026-09-10,84029G,18,3.39,true,,184,0
2026-09-11,84029G,18,3.39,true,,166,0
2026-09-12,84029G,21,3.39,true,,148,0
2026-09-13,84029G,19,3.39,true,,127,0
2024-09-14,84029E,31,3.39,true,,703,0
2024-09-15,84029E,28,3.39,true,,672,0
2024-09-16,84029E,23,3.39,true,,644,0
2024-09-17,84029E,23,3.39,true,,621,0
2024-09-18,84029E,24,3.39,true,,598,0
2024-09-19,84029E,26,3.39,true,,574,0
2024-09-20,84029E,26,3.39,true,,548,0
2024-09-21,84029E,31,3.39,true,,522,0
2024-09-22,84029E,28,3.39,true,,491,0
2024-09-23,84029E,22,3.39,true,,463,0
2024-09-24,84029E,22,3.39,true,,441,0
2024-09-25,84029E,23,3.39,true,,419,0
2024-09-26,84029E,25,3.39,true,,396,0
2024-09-27,84029E,27,3.39,true,,371,0
2024-09-28,84029E,30,3.39,true,,344,0
2024-09-29,84029E,28,3.39,true,,314,0
2024-09-30,84029E,24,3.39,true,,286,0
2024-10-01,84029E,23,3.39,true,,262,0
2024-10-02,84029E,25,3.39,true,,239,0
2024-10-03,84029E,26,3.39,true,,214,0
2024-10-04,84029E,28,3.39,true,,188,0
2024-10-05,84029E,30,3.39,true,,160,0
2024-10-06,84029E,29,3.39,true,,130,0
2024-10-07,84029E,23,3.39,true,,101,382
2024-10-08,84029E,23,3.39,true,,460,0
2024-10-09,84029E,24,3.39,true,,437,0
2024-10-10,84029E,25,3.39,true,,413,0
2024-10-11,84029E,26,3.39,true,,388,0
2024-10-12,84029E,32,3.39,true,,362,0
2024-10-13,84029E,29,3.39,true,,330,0
2024-10-14,84029E,22,3.39,true,,301,0
2024-10-15,84029E,24,3.39,true,,279,0
2024-10-16,84029E,25,3.39,true,,255,0
2024-10-17,84029E,26,3.39,true,,230,0
2024-10-18,84029E,26,3.39,true,,204,0
2024-10-19,84029E,30,3.39,true,,178,0
2024-10-20,84029E,28,3.39,true,,148,0
2024-10-21,84029E,23,3.39,true,,120,372
2024-10-22,84029E,23,3.39,true,,469,0
2024-10-23,84029E,25,3.39,true,,446,0
2024-10-24,84029E,26,3.39,true,,421,0
2024-10-25,84029E,28,3.39,true,,395,0
2024-10-26,84029E,32,3.39,true,,367,0
2024-10-27,84029E,30,3.39,true,,335,0
2024-10-28,84029E,24,3.39,true,,305,0
2024-10-29,84029E,23,3.39,true,,281,0
2024-10-30,84029E,25,3.39,true,,258,0
2024-10-31,84029E,26,3.39,true,,233,0
2024-11-01,84029E,27,3.39,true,,207,0
2024-11-02,84029E,32,3.39,true,,180,0
2024-11-03,84029E,28,3.39,true,,148,0
2024-11-04,84029E,23,3.39,true,,120,364
2024-11-05,84029E,24,3.39,true,,461,0
2024-11-06,84029E,24,3.39,true,,437,0
2024-11-07,84029E,24,3.39,true,,413,0
2024-11-08,84029E,28,3.39,true,,389,0
2024-11-09,84029E,30,3.39,true,,361,0
2024-11-10,84029E,29,3.39,true,,331,0
2024-11-11,84029E,22,3.39,true,,302,0
2024-11-12,84029E,23,3.39,true,,280,0
2024-11-13,84029E,24,3.39,true,,257,0
2024-11-14,84029E,26,3.39,true,,233,0
2024-11-15,84029E,28,3.39,true,,207,0
2024-11-16,84029E,30,3.39,true,,179,0
2024-11-17,84029E,29,3.39,true,,149,0
2024-11-18,84029E,22,3.39,true,,120,362
2024-11-19,84029E,25,3.39,true,,460,0
2024-11-20,84029E,24,3.39,true,,435,0
2024-11-21,84029E,26,3.39,true,,411,0
2024-11-22,84029E,26,3.39,true,,385,0
2024-11-23,84029E,30,3.39,true,,359,0
2024-11-24,84029E,28,3.39,true,,329,0
2024-11-25,84029E,23,3.39,true,,301,0
2024-11-26,84029E,24,3.39,true,,278,0
2024-11-27,84029E,24,3.39,true,,254,0
2024-11-28,84029E,25,3.39,true,,230,0
2024-11-29,84029E,27,3.39,true,,205,0
2024-11-30,84029E,30,3.39,true,,178,0
2024-12-01,84029E,28,3.39,true,,148,0
2024-12-02,84029E,24,3.39,true,,120,367
2024-12-03,84029E,25,3.39,true,,463,0
2024-12-04,84029E,26,3.39,true,,438,0
2024-12-05,84029E,24,3.39,true,,412,0
2024-12-06,84029E,28,3.39,true,,388,0
2024-12-07,84029E,29,3.39,true,,360,0
2024-12-08,84029E,30,3.39,true,,331,0
2024-12-09,84029E,23,3.39,true,,301,0
2024-12-10,84029E,23,3.39,true,,278,0
2024-12-11,84029E,24,3.39,true,,255,0
2024-12-12,84029E,25,3.39,true,,231,0
2024-12-13,84029E,26,3.39,true,,206,0
2024-12-14,84029E,31,3.39,true,,180,0
2024-12-15,84029E,29,3.39,true,,149,0
2024-12-16,84029E,24,3.39,true,,120,368
2024-12-17,84029E,24,3.39,true,,464,0
2024-12-18,84029E,25,3.39,true,,440,0
2024-12-19,84029E,26,3.39,true,,415,0
2024-12-20,84029E,27,3.39,true,,389,0
2024-12-21,84029E,31,3.39,true,,362,0
2024-12-22,84029E,30,3.39,true,,331,0
2024-12-23,84029E,24,3.39,true,,301,0
2024-12-24,84029E,23,3.39,true,,277,0
2024-12-25,84029E,25,3.39,true,,254,0
2024-12-26,84029E,25,3.39,true,,229,0
2024-12-27,84029E,26,3.39,true,,204,0
2024-12-28,84029E,30,3.39,true,,178,0
2024-12-29,84029E,28,3.39,true,,148,0
2024-12-30,84029E,22,3.39,true,,120,358
2024-12-31,84029E,24,3.39,true,,456,0
2025-01-01,84029E,23,3.39,true,,432,0
2025-01-02,84029E,24,3.39,true,,409,0
2025-01-03,84029E,27,3.39,true,,385,0
2025-01-04,84029E,30,3.39,true,,358,0
2025-01-05,84029E,27,3.39,true,,328,0
2025-01-06,84029E,23,3.39,true,,301,0
2025-01-07,84029E,23,3.39,true,,278,0
2025-01-08,84029E,25,3.39,true,,255,0
2025-01-09,84029E,24,3.39,true,,230,0
2025-01-10,84029E,27,3.39,true,,206,0
2025-01-11,84029E,30,3.39,true,,179,0
2025-01-12,84029E,29,3.39,true,,149,0
2025-01-13,84029E,23,3.39,true,,120,355
2025-01-14,84029E,23,3.39,true,,452,0
2025-01-15,84029E,25,3.39,true,,429,0
2025-01-16,84029E,26,3.39,true,,404,0
2025-01-17,84029E,26,3.39,true,,378,0
2025-01-18,84029E,29,3.39,true,,352,0
2025-01-19,84029E,28,3.39,true,,323,0
2025-01-20,84029E,22,3.39,true,,295,0
2025-01-21,84029E,23,3.39,true,,273,0
2025-01-22,84029E,25,3.39,true,,250,0
2025-01-23,84029E,24,3.39,true,,225,0
2025-01-24,84029E,26,3.39,true,,201,0
2025-01-25,84029E,28,3.39,true,,175,0
2025-01-26,84029E,27,3.39,true,,147,0
2025-01-27,84029E,21,3.39,true,,120,344
2025-01-28,84029E,22,3.39,true,,443,0
2025-01-29,84029E,24,3.39,true,,421,0
2025-01-30,84029E,23,3.39,true,,397,0
2025-01-31,84029E,25,3.39,true,,374,0
2025-02-01,84029E,30,3.39,true,,349,0
2025-02-02,84029E,27,3.39,true,,319,0
2025-02-03,84029E,21,3.39,true,,292,0
2025-02-04,84029E,23,3.39,true,,271,0
2025-02-05,84029E,23,3.39,true,,248,0
2025-02-06,84029E,24,3.39,true,,225,0
2025-02-07,84029E,25,3.39,true,,201,0
2025-02-08,84029E,29,3.39,true,,176,0
2025-02-09,84029E,27,3.39,true,,147,0
2025-02-10,84029E,23,3.39,true,,120,340
2025-02-11,84029E,21,3.39,true,,437,0
2025-02-12,84029E,24,3.39,true,,416,0
2025-02-13,84029E,22,3.39,true,,392,0
2025-02-14,84029E,25,3.39,true,,370,0
2025-02-15,84029E,28,3.39,true,,345,0
2025-02-16,84029E,27,3.39,true,,317,0
2025-02-17,84029E,22,3.39,true,,290,0
2025-02-18,84029E,22,3.39,true,,268,0
2025-02-19,84029E,22,3.39,true,,246,0
2025-02-20,84029E,24,3.39,true,,224,0
2025-02-21,84029E,25,3.39,true,,200,0
2025-02-22,84029E,28,3.39,true,,175,0
2025-02-23,84029E,27,3.39,true,,147,0
2025-02-24,84029E,21,3.39,true,,120,327
2025-02-25,84029E,21,3.39,true,,426,0
2025-02-26,84029E,21,3.39,true,,405,0
2025-02-27,84029E,23,3.39,true,,384,0
2025-02-28,84029E,24,3.39,true,,361,0
2025-03-01,84029E,28,3.39,true,,337,0
2025-03-02,84029E,26,3.39,true,,309,0
2025-03-03,84029E,20,3.39,true,,283,0
2025-03-04,84029E,21,3.39,true,,263,0
2025-03-05,84029E,21,3.39,true,,242,0
2025-03-06,84029E,23,3.39,true,,221,0
2025-03-07,84029E,25,3.39,true,,198,0
2025-03-08,84029E,28,3.39,true,,173,0
2025-03-09,84029E,25,3.39,true,,145,0
2025-03-10,84029E,21,3.39,true,,120,325
2025-03-11,84029E,21,3.39,true,,424,0
2025-03-12,84029E,21,3.39,true,,403,0
2025-03-13,84029E,21,3.39,true,,382,0
2025-03-14,84029E,25,3.39,true,,361,0
2025-03-15,84029E,28,3.39,true,,336,0
2025-03-16,84029E,25,3.39,true,,308,0
2025-03-17,84029E,21,3.39,true,,283,0
2025-03-18,84029E,20,3.39,true,,262,0
2025-03-19,84029E,22,3.39,true,,242,0
2025-03-20,84029E,23,3.39,true,,220,0
2025-03-21,84029E,24,3.39,true,,197,0
2025-03-22,84029E,28,3.39,true,,173,0
2025-03-23,84029E,25,3.39,true,,145,0
2025-03-24,84029E,20,3.39,true,,120,0
2025-03-25,84029E,22,3.39,true,,100,337
2025-03-26,84029E,20,3.39,true,,415,0
2025-03-27,84029E,23,3.39,true,,395,0
2025-03-28,84029E,25,3.39,true,,372,0
2025-03-29,84029E,26,3.39,true,,347,0
2025-03-30,84029E,26,3.39,true,,321,0
2025-03-31,84029E,20,3.39,true,,295,0
2025-04-01,84029E,20,3.39,true,,275,0
2025-04-02,84029E,20,3.39,true,,255,0
2025-04-03,84029E,21,3.39,true,,235,0
2025-04-04,84029E,23,3.39,true,,214,0
2025-04-05,84029E,27,3.39,true,,191,0
2025-04-06,84029E,24,3.39,true,,164,0
2025-04-07,84029E,20,3.39,true,,140,0
2025-04-08,84029E,21,3.39,true,,120,312
2025-04-09,84029E,22,3.39,true,,411,0
2025-04-10,84029E,20,3.39,true,,389,0
2025-04-11,84029E,24,3.39,true,,369,0
2025-04-12,84029E,27,3.39,true,,345,0
2025-04-13,84029E,26,3.39,true,,318,0
2025-04-14,84029E,19,3.39,true,,292,0
2025-04-15,84029E,20,3.39,true,,273,0
2025-04-16,84029E,21,3.39,true,,253,0
2025-04-17,84029E,21,3.39,true,,232,0
2025-04-18,84029E,22,3.39,true,,211,0
2025-04-19,84029E,26,3.39,true,,189,0
2025-04-20,84029E,25,3.39,true,,163,0
2025-04-21,84029E,18,3.39,true,,138,0
2025-04-22,84029E,21,3.39,true,,120,303
2025-04-23,84029E,21,3.39,true,,402,0
2025-04-24,84029E,21,3.39,true,,381,0
2025-04-25,84029E,23,3.39,true,,360,0
2025-04-26,84029E,26,3.39,true,,337,0
2025-04-27,84029E,23,3.39,true,,311,0
2025-04-28,84029E,19,3.39,true,,288,0
2025-04-29,84029E,20,3.39,true,,269,0
2025-04-30,84029E,19,3.39,true,,249,0
2025-05-01,84029E,22,3.39,true,,230,0
2025-05-02,84029E,21,3.39,true,,208,0
2025-05-03,84029E,26,3.39,true,,187,0
2025-05-04,84029E,23,3.39,true,,161,0
2025-05-05,84029E,18,3.39,true,,138,0
2025-05-06,84029E,18,3.39,true,,120,0
2025-05-07,84029E,21,3.39,true,,102,315
2025-05-08,84029E,22,3.39,true,,396,0
2025-05-09,84029E,22,3.39,true,,374,0
2025-05-10,84029E,24,3.39,true,,352,0
2025-05-11,84029E,25,3.39,true,,328,0
2025-05-12,84029E,17,3.39,true,,303,0
2025-05-13,84029E,20,3.39,true,,286,0
2025-05-14,84029E,19,3.39,true,,266,0
2025-05-15,84029E,20,3.39,true,,247,0
2025-05-16,84029E,22,3.39,true,,227,0
2025-05-17,84029E,25,3.39,true,,205,0
2025-05-18,84029E,24,3.39,true,,180,0
2025-05-19,84029E,18,3.39,true,,156,0
2025-05-20,84029E,18,3.39,true,,138,0
2025-05-21,84029E,20,3.39,true,,120,0
2025-05-22,84029E,20,3.39,true,,100,310
2025-05-23,84029E,20,3.39,true,,390,0
2025-05-24,84029E,24,3.39,true,,370,0
2025-05-25,84029E,24,3.39,true,,346,0
2025-05-26,84029E,19,3.39,true,,322,0
2025-05-27,84029E,20,3.39,true,,303,0
2025-05-28,84029E,19,3.39,true,,283,0
2025-05-29,84029E,21,3.39,true,,264,0
2025-05-30,84029E,22,3.39,true,,243,0
2025-05-31,84029E,24,3.39,true,,221,0
2025-06-01,84029E,22,3.39,true,,197,0
2025-06-02,84029E,17,3.39,true,,175,0
2025-06-03,84029E,18,3.39,true,,158,0
2025-06-04,84029E,20,3.39,true,,140,0
2025-06-05,84029E,20,3.39,true,,120,0
2025-06-06,84029E,21,3.39,true,,100,308
2025-06-07,84029E,24,3.39,true,,387,0
2025-06-08,84029E,23,3.39,true,,363,0
2025-06-09,84029E,19,3.39,true,,340,0
2025-06-10,84029E,20,3.39,true,,321,0
2025-06-11,84029E,18,3.39,true,,301,0
2025-06-12,84029E,20,3.39,true,,283,0
2025-06-13,84029E,21,3.39,true,,263,0
2025-06-14,84029E,24,3.39,true,,242,0
2025-06-15,84029E,23,3.39,true,,218,0
2025-06-16,84029E,17,3.39,true,,195,0
2025-06-17,84029E,19,3.39,true,,178,0
2025-06-18,84029E,20,3.39,true,,159,0
2025-06-19,84029E,19,3.39,true,,139,0
2025-06-20,84029E,22,3.39,true,,120,289
2025-06-21,84029E,24,3.39,true,,387,0
2025-06-22,84029E,22,3.39,true,,363,0
2025-06-23,84029E,19,3.39,true,,341,0
2025-06-24,84029E,17,3.39,true,,322,0
